train_id,name,item_condition_id,category_name,brand_name,price,shipping,item_description
11962,New Tiffany & Co packaging,1,Women/Jewelry/Necklaces,Tiffany & Co.,94,0,"Authentic Tiffany box set 10 suede pouches 3 rectangle boxes with white filling 3 gift cards with envelopes 3 white satin ribbons All are new except for the boxes which has some signs of use, but still in excellent condition, and 2 used pouches (see picture 4). Also have gift bags if you want to bundle. Update: this is for the 10 pouches only"
11972,American Eagle Sweater,3,Vintage & Collectibles/Clothing/Sweater,American Eagle,14,0,Nice American Eagle sweater in good shape. It's nice a warm for the winter. It's a size small.
11975,NEW Sephora exclusive Tarte birthday kit,1,Beauty/Makeup/Makeup Sets,Tarte,10,0,"Brand new, Never been used or sampled! Features: - Amazonian Clay 12-hour Blush In Shade Paaarty - Tarteist Creamy Matte Lip Paint In Shade Birthday Suit Price is firm!"
11976,Nike Free Run 2,4,Kids/Boys (4+)/Shoes,Nike,11,0,"Good condition, lots of life left. Size 6 youth"
11978,Steve Madden Patent Leather Nude Flats,3,Women/Shoes/Flats,Steve Madden,12,1,Size 6 Steve Madden nude patent pointed toe flats.
11980,Funko pop 4-lom,1,Vintage & Collectibles/Toy/Action Figure,Funko,16,1,Box is not mint
11984,Fashion Nova dress,1,Women/Dresses/Knee-Length,Fashion Nova,24,0,"New ""Always Hot Dress"" burgendy. Bandage style dress."
11987,Rock and Republic faux leather pants,1,"Women/Jeans/Slim, Skinny",Rock & Republic,10,0,"Rock and Republic, New without tags, Size Medium, Grey Solid Back, Faux Leather moto Style, Pants, Elastic Stretch Waist, Back has Two Small Dark Stains looks like Water"
11989,MAC duo,3,Beauty/Makeup/Face,MAC,23,1,Pro longwear concealer in NC20 (used couple times) and eyeshadow in Divine Decadence (new without box). Price firm.
11998,Brandy top for mddoyyle,1,"Women/Tops & Blouses/Tank, Cami",Brandy Melville,14,1,No description yet
11999,SALE Adidas UltraBoost,3,Women/Shoes/Fashion Sneakers,Adidas,110,1,"These are a pair of authentic triple white Adidas ultraboosts. Selling because I never wear them. Very comfortable. WOMENS SIZE 5.5. Worn once, only flaw is a couple marks from self tanner and dye from jeans. Not noticeable at all when they're on. Everything else is in perfect condition, even comes with the original box. Retail for [rm] plus tax. Priced to sell quickly. If you're wondering if these will fit you, I normally wear a women's 6.5 and these fit me a little tight. After a few days, the price will be going back up to [rm]. tags: yeezy boost adidas nmd r1 tubulars radials superstars nike"
12004,Rae Dunn Junk Tray,1,Home/Home D¨¦cor/Home D¨¦cor Accents,Rae Dunn,16,0,"This is the exact item you will receive. I find that most of the RD have some minor imperfections. Therefore, I am asking that on all my listings, for everyone to zoom in and make sure you will be happy with your purchase. Will bundle! Will package extremely carefully. Not responsible for breakage on delivery. No Returns Home Decor"
12005,Nintendo Wii system,2,Vintage & Collectibles/Electronics/Video Game,Nintendo,60,1,Including two controllers and two nunchucks
12006,Steve Madden Steacy heels,3,Women/Shoes/Pumps,Steve Madden,26,0,Nude patent leather heels. One of the heel pads is coming up a little. Nothing a little glue can't fix. Other than that they are in great condition. Listed as good because of pad lifting.
12007,Funko POP! Sally 70 NBC w/ pop protector,1,Vintage & Collectibles/Toy/Action Figure,Funko,27,1,"Nightmare Before Christmas Sally 70. Brand New, never opened. Ships Free and comes in a pop protector. This pop is vaulted but had a small limited rerelease for the 2016 Halloween season. Originally released in 2013. I'm also a collector so I will use bubble wrap and other packing materials for safe shipping. Only shipping to 48 contiguous United States."
12008,Victoria's Secret Lace Trim Cheeky Panty,1,Women/Underwear/Panties,Victoria's Secret,13,0,A cheeky little shape mixed with lace? That¡¯s very sexy. Allover lace Stretchy sides lay flat Front bow Low rise Minimal back coverage Imported nylon/spandex Retail: [rm] Size Small Color: Bright orange ?Price not negotiable ? FREE SHIPPING WHEN YOU ORDER 3 OR MORE PANTIES
12009,Cheek Paradise Benefit,2,Beauty/Makeup/Makeup Palettes,Benefit,24,0,No description yet
12011,Natrone Means San Diego Jersey,3,Men/Athletic Apparel/Jerseys,Starter,22,0,Size 54/XXL
12014,Lv Coin Pouch,1,Women/Women's Accessories/Wallets,Louis Vuitton,20,1,Brand new LV coin pouch. Good quality!
12019,SALE! FreeShip VS Logo Thong,1,Women/Underwear/G-Strings & Thongs,Victoria's Secret,9,1,"Super cute! Brand new Victoria Secret floral lace thong, size L, ""princess pink"" color. Comes in original online packaging without retail tags attached. This was opened to take these pictures and immediately returned."
12038,Samsung AT&T UNLOCKED Galaxy S5 16GB,3,Electronics/Cell Phones & Accessories/Cell Phones & Smartphones,Samsung,104,0,"Get this Samsung Galaxy S5 with Clean IMEI, Unlocked for Any GSM Carrier, 16 GB memory with expandable SD slot, along with these Extras: 2 Batteries; 2 Cases (Original Samsung & Body Glove); Original Samsung Earbuds; Samsung Charger with cable; & in Original Box. See pics for scratches & dinks."
12041,Sheer wolf top,3,Women/Tops & Blouses/Blouse,Hot Topic,14,0,Super cute and witchy style top. The sleeves show a little bit of fuzz from wear but it still has tons of life left. From Hot Topic.
12050,Shantae the Pirates Curse Nintendo 3DS,1,Electronics/Video Games & Consoles/Games,Nintendo,24,0,Factory Sealed
12053,PINK Victoria's Secret Varsity Crew,3,Women/Sweaters/Crewneck,PINK,32,0,PINK hooded varsity crew. blue with white stripes one the cuffs. worn one time! in very good condition! over sized fit
12056,Red Nintendo 3DS,3,Electronics/Video Games & Consoles/Consoles,Nintendo,115,1,"Decided to get a special edition instead. This red 3DS is in great shape with minimal light scratches on the exterior. Purchase includes the box, manuals & charger."
12057,Brandy Melville Killing It Muscle Tank,2,"Women/Tops & Blouses/Tank, Cami",Brandy Melville,15,0,No description yet
12058,Victoria secrets pink dogs,2,Women/Other/Other,PINK,19,0,Victoria's Secret pink dogs! 1 large one small!
12059,Jeans/Leggins/ Abercrombie Top,2,Women/Jeans/Relaxed,Silver Jeans,30,0,SIZE: W30/L32 Dark Blue Jeans Xerssion leggins Abercrombie Top For some reason in the pictures they look lite blue but they are dark.
12060,Transformers lot,3,Vintage & Collectibles/Toy/Action Figure,Hasbro,12,1,In this lot includes transformer prime legion figures with some weapons as well as wheel jack's ship(with working lights). Power core combiner with minicon. 5 out of 6 legion deceptions to form devastator. Also battle bots.
12062,Beaded chiffon tank,2,Women/Tops & Blouses/Blouse,Charlotte Russe,22,0,"Super cute , No stains or marks Ask me any questions before buying. I don't appreciate returns because what I'm selling is going towards my goal which is college , and I don't like how I wasted my time putting the description and running to the post office just to get a return at the end! If you do so, I'll leave a bad review plus your blocked. Thank you for understanding. Price is firm because of the selling fee! I may negotiate if you bundle !"
12066,3x Taylor Swift Wonderstruck EDP vials,1,Beauty/Fragrance/Women,Sephora,6,1,New / Authentic Lot of 3 carded perfume samples Splash Glass vial 1.2ml EDP each
12070,Space Jams Jordan 11s,1,Kids/Boys (4+)/Shoes,Nike,161,0,Dead stock never worn 10/10 condition
12074,"Two women's shorts, large, under Armour",3,Women/Athletic Apparel/Shorts,Under Armour,14,0,"Two pair of shorts size large women's, one new pair of Brooks run happy, so very pretty in a brownish color with a butterscotch and brown print material in the inserts at each side, the shorts have underwear sewn in underneath and the underwear insert is in the butterscotch color. Very smooth polyester. Tags are on. The other pair is preowned in good condition, Under Armour, navy with white section on one side. That have a drawstring at the waist, no tag visible describing material but they appear to be polyester, smooth and slick feeling. Nice shorts with small slits at each leg. Under Armour logo on front in white. No stains or tears. Good pair of shorts."
12075,Nine West Cross Body Bag - price reduced,2,Women/Women's Handbags/Messenger & Crossbody,Nine West,18,1,"Black cross body purse 7"" x 5"" x 3"" 2 compartments inside Slots for credit cards Adjustable strap Perfect condition Very cute for evening or every day use"
12077,Tommy Hilfiger High Waisted Shorts,3,Women/Athletic Apparel/Shorts,Tommy Hilfiger,10,0,Size 8 Vintage -trying to sell quick
12079,NWT Hollister Sz M,1,Women/Sweaters/Crewneck,Hollister,14,1,New with tags Hollister turquoise sweater size Medium. Original price was [rm].
12080,**Secret Life of Pets** girls socks.,1,Kids/Girls (4+)/Accessories,Disney,12,0,2 New packages with 5 pair in each pack. Fits Big girls 9 -11 years old. Great gift idea.
12082,TRIPP black pencil skirt,2,"Women/Skirts/Straight, Pencil",Tripp NYC,25,1,"Brand new, never worn black pencil skirt with buckles all the way down. It's a medium. The skirt itself is a soft cotton/stretch denim and the straps are pleather."
12084,ON HOLD TILL FRIDAY Mothers Day Candle,1,Beauty/Fragrance/Candles & Home Scents,Bath & Body Works,11,0,Rare limited addition Bath and body works Mother's Day candle smells like spring never used
12095,Tc paisly Stars,3,"Women/Athletic Apparel/Pants, Tights, Leggings",Independent,12,1,TC paisly Stars. These were my first pair of LLR I wore them twice. But I bought them used. One leg is sew by hand because the seams came unravel. (See image) I just folded the hem under and you could never even see it.
12096,Mossimo Black Plaid Flannel Shirt,2,Women/Tops & Blouses/Button Down Shirt,Mossimo Supply Co.,10,0,"Maker: Mossimo ? Material: 98 Cotton 1 Spandex 1 Other Fiber ? Color: Black & White Plaid ? Measured Size: Pit to pit- 21"" Pit to cuff- Varies because the sleeves button up Shoulder to waist- 24"" ? Tag Size: L ? PLEASE CHECK YOUR ACTUAL MEASUREMENTS TO MAKE SURE IT IS THE RIGHT SIZE! THANKS! ? Condition: Great Used Condition ? Item #: (office use only) A"
12097,Pink nation sweater,4,Women/Sweaters/Crewneck,PINK,16,0,No cracking on the letters Has a couple of stains in second pic 3rd pic shows a little spill from nail polish Size large
12103,Converse,3,Women/Shoes/Fashion Sneakers,Converse,16,0,"Good condition, I clean all shoes before shipping"
12105,Lily Pulitzer Flamingo Tank Top L,3,"Women/Tops & Blouses/Tank, Cami",Lilly Pulitzer,16,1,"Lily Pulitzer Flamingo Tank Top Size Large Good, Clean Condition Free Shipping!"
12109,Pacsun For Loves and Lemons Bralette,1,Women/Underwear/Bras,Nasty Gal,16,1,"Never worn, tags are still attached Size small For loves and lemons dupe Super cute for any upcoming festival or rave! maxi skirt bodycon kimono knee length dresses summer stretchy cotton open shoulder holographic hipster gold glitter glittery turtle neck sequenced midi skirt kylie kim kardashian nasty gal hot Miami styles pencil skirt crop top shirt blouse bra bralette Victoria's Secret Pink caged racer back clubwear festival wear lace forever 21 Charlotte rouse pacsun formal party fashion nova boho Brandy Melville Nordstrom knit top tunic halter top Nike adidas urban outfitters for lovers s and lemons free people Zara air Jordan Steve Madden converse vintage retro"
12111,LF First of a Kind Vintage Bodysuit,1,Women/Swimwear/One-Piece,LF,71,0,Brand new with tags
12114,iPad mini case.,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Apple,12,0,I pad mini protected case. Regular price was [rm] selling for [rm] comment if interested. I also have this case in pink.
12115,VS PINK Red Pajama Bottom Free Shipping,2,Women/Pants/Linen,PINK,6,1,"VS PINK Red Pajama Bottom No tears/No stains Size small Color red Please view pictures to see the condition of item. Please feel free to comment me with any questions prior to buying the item. The item pictured is exactly what I ship to you. NO HOLDS due to policies First come, First served"
12117,NWT Havaianas flip flops size 11,1,Women/Shoes/Sandals,Victoria's Secret,9,0,"100% Authentic Havaianas leopard print flip flops. NWT. Size: 41/42 aka US 11/12 Condition: New with tag, never worn Color: Leopard print with green Retail: [rm]"
12118,Disney Lion King Shorts,1,Women/Athletic Apparel/Shorts,Disney,12,1,"Disney's off to sleep we go Collection medium sized shorts, Lion King variety. Brand new with tags, adult size shorts / pajamas. Simba nala zazu pumbaa timon lion king Disney PRICE FIRM"
12119,For Icyy21 VS Bling Vneck Tee Xs,3,Women/Tops & Blouses/T-Shirts,PINK,14,1,Sz Xs P on both sleeves Mint color
12120,VS Pink XS Bling Shorts [rm],3,Women/Athletic Apparel/Shorts,PINK,20,0,Excellent used condition. Price is firm. No holds. Ships next day and includes a free gift!
12121,Kingdom Hearts 358/2 Days,2,Electronics/Video Games & Consoles/Games,Nintendo,14,0,"Nintendo DS game, preowned. In perfect condition. Feel free to bundle!"
12122,Disney Frozen Elsa Hat with Braid,1,Kids/Girls (4+)/Accessories,Disney,8,0,"NEW Disney's Frozen Elsa Baseball Cap featuring a full-color print of Elsa on the front, rhinestones around Elsa's name on the bill, and a long blond synthetic braid in the back. Officially licensed Stretch fit - One size fits most children and teens Tags: child pre-teen girls boys unisex Frozen Elsa baseball hat sun protection synthetic hair pigtail braid accessory dress up costume"
12124,Jeffree Star Peach Goddess Highlighter,3,Beauty/Makeup/Face,Jeffree Star Cosmetics,19,0,Lightly used condition.
12125,Hot wheels fast and the furious,1,Vintage & Collectibles/Toy/Car,Hot Wheels,5,1,1994 Toyota supra from the movie
12127,Pokemon evolutions prerelease SEALED,1,Vintage & Collectibles/Trading Cards/Vintage,Pokemon,50,1,Sealed never opened Price is firm
12128,4Ezekiel Pink S Thong Panties Panty SEXY,1,Women/Underwear/G-Strings & Thongs,Victoria's Secret,15,1,"FREE SHIPPING! Brand new, bought online so no tags, never worn pair of Victoria's Secret Extra Low Rise Thong/Tanga panty underwear. These panties makes a bold, fun, comfortable, and sexy statement with the PINK logo on the super wide 1-1/2"" waistband. A perfect addition to your lingerie drawer. Feel sexy and get rid of panty lines especially with leggings and dresses. A great daily undie or starter thong. Thongs are fun, flirty, and a little naughty. Live a little, girls. Show off that butt ;) Retails for [rm] plus tax in stores. Why drive out to the store and hope they have style and color you want? I have it available now and will ship to you. Color: Hot Neon Pink with Grey/Gray trim. Color match band with Glitter Sparkle Pink Logo lettering. Size: Small Sm S|P New Victoria's Secret Pink Collection **Victoria's Secret bag not included. Search ""jaybird""or ""jbm"" and your size for my other available listings +Small black thong"
12133,Taupe fringe sandal,3,Women/Shoes/Sandals,Wet Seal,16,0,Taupe fringe sandal with gold studs. Barely worn maybe 1x. Purchased at wet seal :) zipper in back
12134,Yankee candle key lime pie,1,Home/Home D¨¦cor/Candles & Holders,Yankee Candle,19,0,Brand new never used candle
12135,Brilliance case mate iPhone 6/6s,1,"Electronics/Cell Phones & Accessories/Cases, Covers & Skins",Apple,53,0,Brand new
12137,Guerlain Foundation,3,Beauty/Makeup/Face,Guerlain,15,1,Shade 13 90% remaining
